,TV_show,review_title,review_content,review_helpful,review_rating,review_date
2979,Shark Tank, Awesome show for Entrepreneurs,If you really want to plug into the entrepreneurship some day you should definitely check this show out. You will develop the insight of a venture capitalist mind and yes they are going to be rude in the real life too.<br/><br/>You can learn about the kind of mistakes you might make which might cost you a great opportunity.<br/><br/>Besides business insights the show also offer entertainment of it's own style.<br/><br/>so check out few episodes it's worth watching!<br/><br/>for people who are upset about the greedy behavior of sharks try to put yourself in the investors shoe's and imagine how will you behave if it's your hard earned money in there!,11 out of 17 found this helpful.,10.0,9 September 2014
2980,Shark Tank, overall a good show,"Even though I do agree with the other reviews that the sharks can be a little hard on some of the people making their sales pitches, I have to disagree with the fact that this would be enough of a reason to not watch the show to begin with. Some of the people who do have legitimately good ideas do not get any offers. This seems to be for rather obvious reasons some times, the people don't want to let the sharks in on the entire business, they over estimate the value of their ideas, etc. But on the other hand, even if these people walk away with out a deal, they do get something of great value having been on the show. They get national attention which can (and has) led to other investors for their ideas. I like to watch the show just to see all the creative ideas people pitch to the sharks.",13 out of 21 found this helpful.,9.0,7 April 2012
2981,Shark Tank, How much arrogance can you show deliver?,"I used to like this show, I really did. However the incredible arrogance shown by the sharks is sometimes just hard to watch. I realize that the arrogance goes with the territory of who they are and some of it can be expected but it just gets to be too much. I just watched an episode with a salesman whom ALL of the sharks believed had a good idea and the guy was great. Mark decided he didn't want to make the deal only for the fact that the salesman didn't jump at his offer immediately. He then goes on to scold the man for not ""closing"" the deal as a salesman should and of course said no. This happens often on the show. They claim that its not personal and its only business, however, when the sharks feel slighted or the people don't jump on their offers immediately, they scold and berate their ""selling"" abilities. It has gotten more and more hypocritical and for that reason alone, I'm not watching anymore. It's just my personal opinion and I'm sure many others feel differently, but I felt deeply enough about it to write this.",33 out of 70 found this helpful.,4.0,20 February 2012
2982,Shark Tank, Great Show about Business for up and coming entrepreneurs but arrogance...,"This is a pretty good show. There are five sharks, each of whom are successful business men. Different entrepreneurs come in and pitch their product, and the sharks decide whether they want to invest in them. It is a great show for figuring out how to start a business. There are some fantastic ideas and fantastic ways that the people first got the money to start their business that are inspiring. However the sharks... Mark Cuban is in my opinion the best shark. When a product is BS, he knows it and tells them he's out. But sometimes, he further demeans them in a way which is almost painful to watch. Same with Daymond sometimes. Kevin O' Leary is truly the worst. He keeps making awful analogies about how his money is his soldiers and other stupid stuff like that. This is a terrific show, however the arrogance of the sharks is sometimes over the top and becomes annoying to watch. <br/><br/>7/10",10 out of 19 found this helpful.,7.0,2 July 2014
2983,Shark Tank, It's fine. It's like oatmeal. It's not bad but it's not great.,"I love this show. Robert is my favorite. He's such a sweetheart without sacrificing his business-focused mindset, Mark Cuban is the GOAT, and I'd respect Kevin more if he would let other people finish and didn't pride himself on being a jerk. His accomplishments are so impressive but he's so abrasive and rude that I don't care about what he's accomplished because he's not someone I want to know or trust with my business. Just because you're successful doesn't mean you get a pass to be an insufferable butthead.",4 out of 6 found this helpful.,6.0,8 March 2019
2984,Shark Tank, Shark tank has gone bad!!!!,"To begin I feel the pull of the show has gone sour. I feel that the cast and all that they stand for has become so...messed up toward each other as well as the viewers and I believe it's lost everything it had going for it. They once upon a time were kind to the seller and to each other but in late episodes they have become so stuck on themselves and superior to the other sharks as well as to the seller. They have become for a lack of a better word. A- holes. All of them. They think of themselves as gods when in reality they have not as much money as a lot of the wealthier people in the u.s. let me just start by saying ""Look sharks, if your out, then shut it!!"" and stop saying stupid mean repulsive things about the shark giving the offer? Why do you have to open your mouth...remember?...your out so shut up!!! Because I'm very sure in one episode you offended a 13 yr old girl by saying what you said. YOU ARE NOT GODS' and need to stop acting as if you are so superior to your watchers and to the people needing help because ALL of you were at some point in their shoes so who are you to act superior to them? All of the sharks now cause me not to watch the show because of how they all act toward the seller. It's not something I want to watch. Even if what they have is a bad idea you do NOT have to act like they are stupid or ignorant and like you are so far ahead of them. To end this I will say I used to like the show, back when they would let every shark make an offer but now it's as if you don't take my offer right after I give it then ""I'm out"" which is extremely ridiculous. Grow up children. That is the reason they are on the show. They want the best deal and offer they don't want to hear one crappy shark offer a crappy deal and feel like they have to take it because if they don't then that shark is out no matter what. I would never go on your show because of just that. Also, I will never watch the show again because of that. Why would anyone go on the show I wonder, when all it would do is make them feel like crap about themselves and feel like they have got to take the first, worst offer, or that stupid childish shark, is out. He/she is out because of a pity party they have for themselves because they lost to another shark. I won't watch the sharks any more, and all of my family agrees, As well as everyone I talk to about this. <br/><br/>Guess what sharks....were out.",12 out of 27 found this helpful.,1.0,7 March 2017
2985,Shark Tank, Can't believe this show is still on and people haven't figured out it's a giant ad,"Lost interest in the show several years ago. Can't believe it's still on and that people take it seriously. It's concerning that several of the entrepreneurs seem to have professionally polished, yet cheesy presentations, which tells me they may not be the amateurs we think they are. Recently, they've been pitching vegan garbage, almost like they're trying to push this onto the public. Vegan pork rinds? Do you see anyone trying to make meat vegetables? Seriously, just quit being stupid now.<br/><br/>This show may appeal to the uneducated that don't know any better, but not me.",4 out of 7 found this helpful.,1.0,21 October 2019
2986,Shark Tank," These ""sharks"" need to have the stick surgically removed.","Week after week the sharks are seated at their thrones and relish looking down at the people offering them a piece of their business as if they were worthless peasants. They expect these people to grovel under the hot lights and enjoy watching the beads of sweat building up on their faces. The boorish ""sharks"" usually support each other and fall in line as they feed off each other's arrogance. No matter how innovative the product or how creative the marketing strategies, they will find something wrong with it and if the victim...I mean entrepreneur..fails to practically kiss their behind, they will be summarily rejected. You just hope that one of the contestants would loudly let loose with a string of obscenities and spit at them. I seriously doubt that they would be beheaded for that.",26 out of 75 found this helpful.,1.0,6 April 2012
2987,Shark Tank, This review fell through after I wrote it,"I know I know, shows like this are light entertainment. They are no business school. That said, they show very clearly how America got into a terrible recession, now lessons were not learnt and how not to do business.<br/><br/>It launched with the mission to be an antidote to the recession, to show how business can boom and flourish in tough times. However it fails to learn from the mistakes and instead dives straight back into the sort of behaviour that caused the crisis in the first place.<br/><br/>The sharks make for fun TV, and vary from respectful to hateful. Kevin is one of the worst for denigrating guests but weirdly having watched three seasons he is one of the most sensible and if you read through the bluster there is some decency. But decency is few and far between.<br/><br/><ul><li>The sharks want it ALL. Equity stakes of up to 80% sometimes (100% even offered). They don't want to partner and encourage entrepreneurs, they want to take control and reduce any drive from the pitchers.</li></ul><br/><br/><ul><li>They are bullies. They often zero respect for fellow humans and business people. Yes you have more money - but that doesn't remove common decency. Frequent tantrums like withdrawing their offer as the guest didn't answer quick enough (this is people's lives that they are deciding under the spotlights) or placing arbitrary time limits to rush decision making are completely unacceptable.</li></ul><br/><br/><ul><li>The pitchers spend SO much money before they even hit the den. Hundreds of thousands on development and patents before they've even tested the market. This is a dangerous lesson that is perpetuated in America - and lines the pockets of patents lawyers. Hence they come into the tank indebted and desperate before they've even sold a product.</li></ul><br/><br/><ul><li>Most deals fall through. Having read up all the pitches, deals tend to fall through - as once the TV excitement has gone the sharks lose interest (and in fairness, sometimes the pitchers too). What's really bad is sometimes a shark will outbid another shark in a fit of arrogance - only to then let it drop after the show. The other investor may have added value but they take the view of ""If it can't be mine, it can't be anyone's"".</li></ul><br/><br/>And - the big test of time - most of the companies have disappeared from the first three seasons. Investment or not, they nearly all die. Which is a damning assessment of the influence of the sharks, the power of TV advertising and the spirit that the show is trying to portray.<br/><br/>Yes there's been a couple of big hits, but given the amount of product pitches I'd say it's probably below average for the normal business success rate. Shark Tanks is almost a place where products gone to die.<br/><br/>Really it's a lesson how not to do business: become indebted, treat people like dirt, bully people, push out other investors for the hell of it... but it makes for okay TV. Just don't use it as a lesson in business.",5 out of 10 found this helpful.,4.0,29 August 2018
2988,Shark Tank, Amazing Opportunities and Entertainment for the Family!,"I had never heard of the show until I had to do a project in 8th grade for Spanish. After doing the project I became a huge fan of the show.<br/><br/>All original six Sharks have a wide knowledge of huge businesses except Barabara Corcoran who earned her wealth from real estate. Otherwise, Robert Herjavec and Mark Cuban are software titans. Lori Greiner made her fortune through QVC and Kevin O'Leary through selling his company to Mattel Toy Products in the late 90s. I am not going to go through why all of them are rich, but it is nice to see their extensive knowledge and it is especially fun when they bid against one another for a potential product.<br/><br/>The show has changed who the Sharks have been over the years. That has been interesting, but some of the decisions have been dumb such as Alex Rodriguez and Bethany Frankel. Both frequently make deals, but it always involves one of the other Sharks.<br/><br/>Regardless, the show is still very entertaining. I definitely suggest to watch it!!!",1 out of 1 found this helpful.,8.0,25 March 2020
2989,Shark Tank, Beyond Entertaining,"The most candid that reality television can get. The events that take place in the show have a real impact. The concept of the show alone stimulates critical thought and the arguments that occur. The investors critique ideas, not people like other reality tv shows, which allows them to be forthright and truthful, not insulting. It isn't an identity contest with fragile egos and sappy moments - it reveals the way logic influences decisions, how act appropriately with inventions, business tactics, and, above all, money.",1 out of 1 found this helpful.,10.0,31 December 2019
2990,Shark Tank, Named Correctly,"The title of this show is exactly accurate. When anyone brings an original idea to this show, they are being fed to the sharks. That is because these sharks did not get here by being nice people. They make money the old fashioned way, by being ruthless competitors who are here to evaluate ways they can make money from the fish being fed to them.<br/><br/>Do they accomplish this? Yes, in spades. They ask pointed questions which are in line with their best interests. Their questions are totally grounded on the principles of how can they make money from the visitors idea.<br/><br/>This show is a public service. It shows you how ruthless business people operate. No disclaimers are needed here. This is it. Nobody who comes into this should expect any sympathy from the panel, they are truly sharks. When they make a deal, they have stripped the victim to the bone.",11 out of 32 found this helpful.,6.0,4 May 2012
2991,Shark Tank, more embarrassing to the sharks than to the minnows,"This show is a disgrace. One initially approaches it from the perspective that one might--just might--learn something about business: after all, fantastically wealthy people (who presumably earned their money through ingenuity and razor-sharp judgment) are--on live {as it were} TV, no less--making life-or-death decisions about real companies.<br/><br/>So much for the hype. Now comes the reality . . .<br/><br/>One shark is ruder than the next. Each shark can scarcely wait for the next opportunity to tell the world how astute, accomplished, and demonically brilliant he is. I wonder how they would feel if Bill Gates showed up and--with pocket change--bought and sold these clowns and sent them to the poorhouse on a remote planet. Their behavior is monstrous: they seem interested only in squeezing the gonads of everyone who comes before them, offering pennies on the dollar despite legitimate valuations.<br/><br/>(Since, admittedly, many of the would-be entrepreneurs' ideas are beyond poor, I wonder why the sharks would even invite them onto the show in the first place--unless to provide themselves even cheaper, easier fodder {they don't want to risk insulting someone with a brain, as that may backfire}--but I digress . . .)<br/><br/>Unfortunately, few and far between are the entrepreneurs who have the guts to put the sharks in their place . . . for, it is also true that the ability to suck backside can, after all, be an important ingredient in garnering success. But, IMHO, most of the minnows could--and should--do far better than to trot their wares before these abject buffoons who specialize in self-embarrassment, showcasing the very worst that entrepreneurial America has to offer.<br/><br/>I find myself considering the true entrepreneurs of the past--the likes of Andrew Carnegie and Theodore Roosevelt, who recognized from the tenderest of physical ages that their tremendous wealth carried with it an equally tremendous responsibility and obligation toward society . . . and I cry for these rapacious ne'er-do-wells who perform on my TV screen much as monkeys at the zoo will happily play with their own feces for the amusement of the crowds.",33 out of 140 found this helpful.,3.0,5 October 2012
2992,Shark Tank," Turned into a "" cry"" show...","What a let down this has become. I don't know if deals are real or questionable as some have pointed out.<br/><br/>I do know however that it used to be most about the presentation and offers.<br/><br/>Now like almost everything on tv it has become what I call the "" cancer"" effect.<br/><br/>That's the label I use to describe how it has become mandatory for shows to outdo every other show by having the drama of the contestants ( sometimes host also) be the big story. They tell their personal sad stories to the folks watching who sit at home saying "" so sad, inspiring etc etc.<br/><br/>Yuk. Not saying these are made up but to make it such a critical part of the show is becoming so overdone by everyone I'm finding less shows I can watch.<br/><br/>When will enough be enough? I'm reminded of a comedy sketch on SNL where there is a Japanese game show that if they get the wrong answer they have to have a finger cut off. Chris Farley plays a hilarious tourist from Green Bay who is called down from the audience to play. This sketch is old and there is a crime / horror movie of the same era that takes on this theme of glorifying violence for media.<br/><br/>Reality tv has become like these examples. It's become out of hand.",0 out of 0 found this helpful.,3.0,3 April 2021
2993,Shark Tank, Great show EXCEPT FOR MARK CUBAN,"I really used to love this show so much I never missed it, especially enjoying Lori &amp; Robert &amp; Damian....I even tolerated Mr Wonderful because I do believe he is a very kind person beneath all the gruffness.....however, I am quitting this show cold turkey for one reason......I just can't stomach one more hypocritical word from Mark Cuban...he's the most arrogant, sanctimonious, unpatriotic person I've ever seen...for someone who has made billions in this country, he doesn't seem to appreciate anything or anyone who helped put him in his billionaire position...he's just plain obnoxious! Can't do it anymore....good luck to the rest of the cast...you have my sympathy with having to work with this jerk...",0 out of 0 found this helpful.,5.0,13 February 2021
2994,Shark Tank, So close..,"I really enjoyed the first 2 or 3 seasons of this show. I know it's a reality show, but it really did feel like an investor pitch. Around season 3 or 4, the reality tv part really took over.<br/><br/>Suddenly, you have every half-wit with their half-a** company putting on some dumb skit (i mean, truly horrible theater), that ends with some stupid pun, then begging a shark to save their terrible business with a ridiculous valuation. And when they don't, cue the waterworks and sad music. Occasionally you find a gem, but it's a lot of crap to sift through.<br/><br/>Also, the sharks will get tunnel-vision about one aspect of a company and go out for the most arbitrary reasons.<br/><br/>5/10 for still being moderately entertaining.",0 out of 0 found this helpful.,5.0,12 December 2020
2995,Shark Tank, Stop crying lol,"I went through the reviews and found a lot of people upset because the sharks are mean and arrogant. What do you expect lol they are millionaires making deals, and being disrespectful is part of the strategy. A lot complain about the ""say yes now or im out"" strategy. Its annoying, yes, and also a good way to score a deal without having to compete with other offers. Its a business reality, if you want flowers and kittens go watch disney channel. People aren't supossed to be nice 24/7. The show its great, you get to see innovative products, learn a little about entrepeneurship and watch the sharks being who they are",0 out of 0 found this helpful.,10.0,20 October 2020
2996,Shark Tank, Interesting,I like to watch shark tank to find out about entrepreneurs. I like seeing what they sell and a little about their backgrounds. I am not that interested in if the sharks like their idea or if the sharks offer them money the money they are looking for.,0 out of 0 found this helpful.,5.0,23 November 2019
2997,Shark Tank, A Complete SHAME to the Country,"I started watching this show not expecting to develop a very low opinion of the series but that is what happened after watching it for a few months with family members in the living room. At best, I think the sharks on the show only have the right to be called complete selfish idiots and their behavior is not only harming many of society's victims in domestic abuse, workplace management, and even ongoing violent white collar crime, they actually are harming their own image as you can document with the synopsis of Robert Herjavec's attempted suicide publication that he himself discussed in interviews. It certainly does not surprise me that people at petty and disgusting as those on this show could think they have nothing left to live for with all their money. They are 100% giving many monsters the needed impetus to beat their wives, sicken their children, and ultimately fire good employees that they like to bash, leaving many horribly unemployed even with families. <br/><br/>The reality is in this country shows like this are somehow applauded and not recognized for sick, lame, and pathetic. When you watch this show for a long time, you see that the contests look like they are sick to their stomachs, and not just obviously very uncomfortable. It's like watching a show from another era with a nasty dictator who will look at the kindest and complete people and decide to shame them for not even what could be wrong with anything about them, but just whatever the dictator wants to say that often is not even based in reality. The saddest part of the show is when you feel horrified for the latest insult someone said, like when Kevin O'Leary told someone with a dog nutrition bar that it is ""poop on a stick"" or when he told a completely blind man with a visor, ""you are not dead but you are not really alive,"" or even when he said to one of the most competent presenters according to Barbara and Mark Cuban on the show, ""What if the bigger companies squash you like the cockroach that you are?"" and then realize that the other sharks actually are not being sincere when they start to apologize for the behavior of the comments of Leary or someone else and then say something even more sick or ridiculous to the presenter to show they actually aren't giving a crap about their behavior either and are totally faking feeling mortified for the sharks who act insanely. There is just no redemption in watching a show about American circus clowns feeding off the work and pride of well meaning entrepreneurs who sadly never have the nerve to put the sharks in their place. The unknown statistics that this show is creating in the American circus of murder, violence, and workplace racism and total insanity will forever be unknown. For now, I hope the sharks lose as many professional credits and lasting friendships for being such utter classless and monstrous participants in siphoning off the faith and good will of American workers and families watching the show. I hope everyone watching the show can learn that no matter how much money you have, you still ultimately only have how much value you put into your own self as these clowns ultimately display as an important lesson when they feel personally threatened enough by intellect or looks of the participants to need to try to humiliate them despite being so wealthy. I also hope watchers of the show begin to research how bogus not only the lack of employee rights are in this country compared to almost all of Europe and even major Asian countries like Japan and Singapore, but really we have no rights in our medical field even as an off shoot of catering to sick, psychopaths like this and it is 100% true that everyone in this country who gets terminal diseases such as cancer will never once be told that there was a Nobel Peace Prize given in 1931 for oxygen's ability to stop the growth of cancer so fake ""professionals"" like the show's sharks can continuing ""professionally"" ruining all American life and further dreams. That's what the show's mentality is supporting--low level murder and then ultimately the loss of all rights in this corporate system like medical freedom for even the wealthiest of doctors trying to help anyone or their patients. In this country that likes shows like this, doctors will lose their medical license if they even mention ""Otto Warbug and the Nobel Peace Prize for the halt of the growth of cancer cells"" because clowns like this control the entire medical practice and think that like the pons they insult, reality can be reduced to crap as the sharks so often praise discussing.",10 out of 40 found this helpful.,1.0,19 February 2016
2998,Shark Tank, This show is a terrible insult to sharks.,Sharks kill to eat as all animals do. These people are just vicious school yard greedy bullies. These people are wealthy because they're thieves. They are the lowest of the low. Lower than slugs. They just pounce on people who are just trying make a buck and they just devour them mercilessly. How can they be that way is beyond me. The worst of them is the billionaire Mark Cuban. He has no conscience. There is an honored place in hell just waiting for him. Few humans are as vicious as he is. Thought I'd watch the show to learn how to make some money to improve my life. I rather be a beggar than be like one of those people. They will rot in hell.,27 out of 141 found this helpful.,1.0,20 April 2013
2999,Shark Tank, Love the Show... Loathe the Discrimination,"I've watched this show for years, and I've watched people come and go here. 
While I am engaged by the entrepreneurial nature of this show, I am disappointed by the disturbing behavior that occurs between the ""businessmen"" and ""businesswomen"" on this show. 
Every episode, I hope that this show has ""grown up"" in its appreciation of women's leadership. And every time I watch, I am disappointed.
The men on this show continue to interrupt the women, leaving the women waiting for an opportunity to speak. 
It's embarrassing for our culture in this day and age.
I honor the women on this show as I relate to their position. 
I am embarrassed for the men who still don't ""get it""
Shame on you, Shark Tank men.",3 out of 19 found this helpful.,8.0,9 February 2018
3000,Bizaardvark, What did kids do to deserve this?,"In iCarly's season 2, episode 21, Carly and Sam learns that a network called Dingo Channel is running a show called ""Totally Ten"" that steals ideas from iCarly. For instance, they have ""Random Jumping"" instead of ""Random Dancing"", etc. Just change the name of Dingo to Disney and ""Totally Ten"" to ""Bizaardvark"" and voila, you have another Disney ""original"" series. After watching two episodes (and I will watch no more), I can only say one thing: please, don't recommend this show to the kids, the eighth amendment does not permit to inflict such a cruel and unusual punishment. By the way, in that iCarly episode I mentioned, all the plagiarism finishes when Freddy and Spencer threatens to show the frozen head of Dingo's founder in the web. Well, that's curious, because a well known urban legend says that Walt Disney's body is cryogenically frozen somewhere. Maybe somebody should take old Walt from wherever he is and prevent this show from being renewed for a second season.",45 out of 64 found this helpful.,2.0,26 August 2016
3001,Bizaardvark, Save Your Brain Cells!,"This show has to be one of the worst that Disney has ever created. Not only is it a blatant ripoff of iCarly (even the ""Trivia"" section here says so!), it isn't even *funny.* Please recheck your definition of ""comedy,"" Disney. I could go on, but it would be rather pointless. You all get the idea. <br/><br/>The YouTube ads are also probably the worst that I've ever seen insofar as drawing in potential viewers. I was forced to sit through a 1:15 ad – my ad skipper that day was nonfunctional – and the only thought that I could muster was that I would never want to watch this, kid or no. Most of the ad was of various people either screaming ""BIZAARDVARK!"" or doing ridiculous, unrelated things like jumping over another person's shoulders. Really? At the end of it, I still had no sense of what this show was even supposed to be about. I predict that this show won't be on air for very long at all. <br/><br/>And the latest episode about the girls trying to find the person behind all their hate mail? Well, I can't blame the person. Who in their right mind would want to watch these girls do anything, whether in YouTube or on TV? <br/><br/>Horrendous, in a word.",48 out of 76 found this helpful.,1.0,20 July 2016
3002,Bizaardvark, Freaking Terrible,"This show is a piece of trash, and one of the worst Disney Channel shows in the last ten years. Disney channel is obsessed with making shows mainly about teenage girls that are best friends. Some other examples would be Shake It Up, Liv and Maddie, Girl Meets World and Best Friends Whenever. Shake It Up was not popular enough, and Liv and Maddie was over rated. Like this show BFW is garbage, they are both knockoffs of Girl Meets World. Girl Meets World was one of Disney's best shows, and I think that BFW and Bizaardvark were the reason for GMW's cancellation. This show is basically another Disney show about best friends, except this ripped off Icarly big time. Disney needs to get their act together again and come up with better shows than this show, BFW and that horrible Jessie spin off Bunk'd. Disney channel will probably stop making shows if they can't come up with anything, because Stuck in the Middle and KC Undercover are the only good shows on anymore. I think if they were smart they would never got rid of GMW or made these awful shows ever, It's like they want us to really hate them.",28 out of 45 found this helpful.,1.0,30 March 2017
3003,Bizaardvark," Flawed, But Tons of Fun!","I'm almost 20 years old now, so my taste in television has changed over the years. I still enjoy most of the shows I loved as a child (mostly cartoons from Nick and Cartoon Network) and I still enjoy a lot of sitcoms my mom showed me when I was younger (Friends, Fraiser, Seinfeld, etc). But my love for television remains with shows such as Breaking Bad, Better Call Saul, and Halt &amp; Catch Fire. But I do like to tap in to my inner-child every once and awhile. I saw a promo for this show when I was watching an episodes of Star Wars: Rebels. I had NO idea what to make of it and I didn't care. But I was so bored one day and they were giving an episode of this show. The episode in question was Frankie Has a Hater. My only reaction was surprise, because of how many times I laughed. Here are some of the aspects of the show that work and don't work.<br/><br/>Work: 1. Madison Hu as Frankie Wong: Madison Hu (at least in my eyes) as a future in Hollywood. She's cute, talented, and incredibly funny. A large portion of the show's success and enjoyment comes from Hu's performance. The perfect cross between subtle, stoic nuances and a crazy and incredibly relatable outbursts, Madison Hu's Frankie Wong is one of the most memorable characters in recent Disney Channel history.<br/><br/>2. Paige &amp; Amelia: While Madison Hu is the show's brightest show, the series' 2 other main actresses are also enjoyable. Oliva Rodrigo as Paige Olvera and DeVore Ledridge as Amelia Duckworth can best be described as teenage girl versions of Jason Bateman's Michael Bluth and Portia De Rossi's Lindsay Bluth from Arrested Development. One is more sarcastic and relies on her interactions with her environment and other characters. While the other is more self-involved, concerned with her looks, kinda mean, but never gets on your nerves. I also love that Amelia isn't your stereotypical dumb hot blond.<br/><br/>3. The Chemistry Between the Actors: All the actors (while not all great) all work very well together. Hu and Rodrigo especially.<br/><br/>4. No Over-Reliance on Social Media trends: The series could have easily just have been ""LOOK, SOCIAL MEDIA TRENDS! LOOK HOW HIP WE ARE!!!!"". Instead they use SM as a way to show you how all the characters are different.<br/><br/>5. It's Just Plain Fun: The show isn't smart, original, or even great. But I'm glad that this show isn't just mindless or annoying. The show isn't concerned with teaching the audience a lesson (watch Girl Meets World and Andi Mack for that) but it is concerned with making you laugh. And if that was the show's sole goal, well they accomplished it.<br/><br/>Don't Work: 1. Jake Paul as Dirk Mann: This show would be EONS better if Jake Paul wasn't on this show. The difference between him and the 4 other series regulars is that Jake Paul sticks out like a sore thumb. Hu, Rodrigo, Ledridge, and Wacker are all ACTORS. Jake Paul was a viner, not an actor, and there are not the same thing. Paul only works when he doesn't talk. He gets on your nerves, he over does it, and sinks the show's quality very very very low. He should have stayed with Vine. Oh wait...<br/><br/>2. Ethan Wacker as Bernie Schotz: Wacker is not bad in the show, in fact he's actually quite funny. It's just that I hate the treatment of the character.<br/><br/>3. The Treatment of Male Characters: In traditional Disney Channel tradition (even from shows of my youth) the male characters are treated as idiots and jerks. Surprise surprise.<br/><br/>4. The Music: The Bizaardvark songs take up too much time and most of them aren't even funny. Some are, but most of them aren't.<br/><br/>5. A Severe Lack of Memorable (Or Good) Recurring Characters: When it comes to ANY sitcom (or even all kinds of TV shows) you need a memorable cast of characters. Not only series regulars, but recurring characters as well. This show has a few (Belissa, Liam, and others) but the problem is that NONE of them are memorable or even that good. They come and go without any sort of impact on the viewer. Hopefully this changes in Season 2 or in Season 3.<br/><br/>CONCLUSION: The show isn't perfect and has a lot of problems, but it has a lot of problems that can be easily fixed. With great lead actresses, interesting humor, and a relatable cast of characters, Bizaardvark is some of the most fun I've had on TV in a long time. B",24 out of 38 found this helpful.,7.0,6 July 2017
3004,Bizaardvark, Why all the haters?,"My daughter really likes this show. It is funny. The songs are clever. I have never seen iCarly so I don't care if it is a ripoff. We need fun, lighthearted shows that don't center around teenage dating angst and instead focus on smart creative girls and kids who support each other.",30 out of 49 found this helpful.,8.0,21 February 2018
3005,Bizaardvark, It has some flaws but it's better than the other stuff,"First of all, I think the writers did a terrible job with trying to make this show modern and relatable. They're so out of touch, they have little understanding of what YouTube is really like. First of all, everyone in ""Vuuuuuuuugle"" seems to have only one purpose, like their channel is only devoted to one thing that's so ridiculous that no YouTuber would never actually do it (like horse face guy) There don't seem to be any normal video makers, no vloggers, no gaming channels, no comedy channels, none of that. Everyone on here seems to be saying that it's a ripoff of iCarly, but the only thing they share is the whole ""video"" aspect. Literally nothing else.<br/><br/>But, when it all comes down to the big picture, this show isn't THAT bad. I really enjoyed the first episode, but I absolutely hated episodes 2-4. The next 10 or so episodes were nothing special, they were okay. But around the end of of the season I actually started enjoying the show more. At least it doesn't have that stupid ""we have a secret that nobody can find out about"" plot that's been beaten dead by now, and at least it has okay humor, and it's not all just gross fart jokes and juvenile humor like that. And lastly, the characters aren't stereotypical. The main character, an Asian, isn't a typical smart Asian which all the jokes revolve around. All the characters have their own personalities, which most shows can't seem to do nowadays.",21 out of 33 found this helpful.,8.0,26 July 2017
3006,Bizaardvark, iCarly for the new decade of youtube,"I am honestly confused by the negative reviews for this show.<br/><br/>Just about every one of the actors are talented (with the exception of Jake Paul who only works because he's basically doing an impersonation of himself), the characters all have real chemistry, they actually grow from episode to episode, and the main characters are two smart girls who are having fun doing something that they love and have a believable friendship. It helps that the story of each episode comes first. The plot lines aren't written around a single joke.<br/><br/>What I really love is that each character falls into a trope, but those tropes are often tweaked to make these characters feel real.<br/><br/>Paige is sweet and always wants to do the right thing (even if it's what only she thinks is right), but she's not always stardust and sunshine--she is capable of being annoyed and snippy and she doesn't let people walk all over her.<br/><br/>Frankie is sarcastic and skeptical of everything and everyone, but she still has a heart and wants the best for the world around her, even if it means doing or allowing something that she doesn't like in order to make someone else happy.<br/><br/>Amelia is the girlie-girl who loves makeup and fashion, she can be self-centered and shallow, but she's not entirely unaware of her own faults or how she effects the people around her. There's even an episode where she realizes that her being shallow can influence the young girls who watch her to not care about school or their own intelligence, so she tries to change that by pretending to care about those things herself. Does she go about in the absolute wrong way? Yes, but that's what comedy is.<br/><br/>Even Bernie and Dirk, who are admittedly the weakest characters on the show, have their moments of being human rather than walking tropes.<br/><br/>For the reviewers saying that the show is unrealistic, SO WAS iCARLY. Do you really think a teenage girl who lives with her older brother who is stuck in adolescence could afford a that level of a studio in their...what was that space even? An apartment attic? With all the latest hightech gear? No.<br/><br/>So what if Bizaardvark has a building where all the ""youtubers"" hang out and the girls make unrealistically high quality videos. The writers make up for it by being surprisingly aware of what it takes to be on youtube and then work those things into a reality that is entertaining to kids. There's a whole episode about collaborating with other youtubers and how it can either hurt or help your channel. There's an episode about Frankie and Page being upset because the content that takes such little work and creativity is the most popular, while the content that does take those things is often overlooked. There's an episode where Page and Frankie accidentally pander to children and become popular, but have to decide if they want to be popular doing something they hate or invisible doing something that they love. Even within the voogle building, perks are given to the channels based on how many subscribers they have just like on youtube. This show isn't mindless key jingling for kids to rot their brain to. There's actual thought and care behind it that I personally don't think I've seen in one of Disney's live action shows since Wizards of Waverly Place.<br/><br/>Yes, the basic premise is like iCarly, but, honestly, if you watch more than one episode, it's very clear that it's not at all a ""rip off"" of it. Though, it doesn't matter anyways, iCarly came out in 2007 just after youtube first started. Youtube was an entirely different place at the time: Fred was the most popular channel, Shane Dawson was still doing skits, very few people knew what it was and very few people thought they could make anything out of it. Bizaardvark is the iCarly for today's youtube. Every one of the people yelling about it on here just sound like the old farts who are afraid of change and who can't keep up with ""those damn kids.""<br/><br/>Seriously, lighten up and stop trashing a show that WASN'T MADE FOR YOU.",20 out of 32 found this helpful.,8.0,24 July 2018
